video_id,comments
FLjn0H2bCvA,"['Thank you sir for this amazing session🥰🥰🥰', 'this explanation is very top notch explanation never ever seen this much crystal clear in youtube so far.\nthank you very much krish naik sir for this community sessions.', 'Great', 'Big salute to you sir, giving us free content. God always bless you', 'Hi Krish, really nice video. May I know which software are you using for writing?', ""@Krish Naik \nsir, kindly can you make video's on  implementation of LSTM using doc2vec"", 'Thanks for these awesome sessions', 'FINISHED WATCHING', 'This nlp live playlist is pure gold.Thank you so much.', 'Brilliant explanation, amazed and delighted to learn a complex topic like LSTM in such a simple way.']"
41jyTiVDZ_k,"[""I just purchased one neuron membership. I was looking for Mukesh otwani hava script classes, but it's showing me to pay for it. As i have purchased the one neuron, won't i be able to access it or i need to pay?"", ""@krish naik don't know what sequence to follow, have seen same courses with multiple names, its confusing, please come up with a sequence of data science courses so that we can follow that, this is the only major drawback of one neuron."", 'Hats off to iNeuron! 🔥🔥🔥🔥🔥', 'Really wonderful initiative, loving the work you guys are doing! \nThanks a ton! 👍🏻\nOne of the best decisions I took about buying the lifetime subscription, Thanks for helping us out! 👌🏻', 'great. I have lifetime subscription.', 'actually i have purchased the affordable course', 'sincere request, please add kids neuron for those who subscribed at starting, please make a part of one neuron subscription. I believe it was part of it when it started.', 'Hey...you drop this king 👑', 'You are great great sirji❤️❤️❤️🙏🏻🙏🏻', ""i can't thank you enough for this announcement.. no words to express my gratitude.. you are my source of inspiration and you fascinate me so much with your entire idea of ott in studies.. when i learned about ott in studies i was dumbstruck with the idea.. huge fan.. respect and love.. <3 thanks a lot for this addition :)""]"
1vB7VjB20cc,"['Thank you sir for this Amazing lecture 🥰🥰🥰🥰', 'Amazing explanation', 'Back propagation always done using gradient descent only \n?', 'finished watching', 'do make video of lstm and rnn with the context of sound files processing', ""1st distribution: Pareto Distribution (power law probability distribution, talks about 80-20 rule i.e. 80% of outcomes are result of 20% causes)\n\n\nConvert pareto distribution to normal distribution: using box cox transformation (it converts to nearly normal distribution, formula is: \nx_new = log(x_old) if lambda = 0\nx_new = (x_old**lambda - 1)/lambda otherwise)\n\n\nCheck if distribution is normal gaussian distribution or not: Draw QQ plots (Quantile-Quantile plot) where we draw actual quantiles for data and theoretical quantiles and then look at deviation.\n\n\nWhat is standard normal distribution?\nNormal distribution with mean 0 and std 1\n\n\nPlot A: Right Skewed\nmean > median > mode\nPlot B: Left Skewed\nmode > median > mean\n\nDifference between fit_transform and transform\nfit_transform do two operations on input data in one go which are fit the transformer as per the calculations on input data and then apply those calculations to input data\ntransform: will only apply calculations on input data as per transformer.\n\nWhen we use fit_predict and what is it?\nfit_predict fits the model as per input data and later on make a prediction as well using trained model. We generally use it in clustering algorithms like DBSCAN where we can only do fit_predict or fit. Predict is not possible there.\n\n\nWhat is difference between standardization and normalization?\n1. Normalization is basically min max scaling\n2. Values belong to [0,1] or [-1,1]\n3. Affected by outliers\n4. Useful when we don't know about distribution \n\n1. Standardization converts data in a manner that mean of transformed data is 0 and std=1\n2. No bound on values\n3. Not much affected by outliers\n4. Useful when data distribution is normal gaussian distribution.\n\nPS: Do correct me if I went wrong somewhere."", 'hi krish r u fyn..looking dull.', 'please make a video on rest API or provide a link or any course of rest API', 'RNN’s can work on sentences having small length as there hasn’t been any significant change in weights with respect to distance among the words and the context is preserved . Am I correct ?', ""Wonderful explanation of LSTM in layman's terms...I loved it""]"
ZwYtqTaZ2io,"['Thank you sir for this awesome class🤩😍😍', 'Hello Sir because of time constraints I missed live sessions but will definitely watch the videos. Great work sir. I am doing my PHD . Your sessions are very helpful. Thank you', 'krish sir day by day your playlists are giving more confidence  to get a data science job.Thank you  for your time to educating us.', 'Thank you sir for this amazing session', 'Sir please explain more interview questions with answers related to data science', 'finished watching', 'Thank You Jack...Krish needs to give us knowledge on Data Engineering which close cousin of ML and AI', 'Sir i want to contact you . I too wanna be a data scientist I have completed my 12th now plz sir.', 'https://www.youtube.com/watch?v=iRkCNo9-slY \n\n\nsir kindly make a video on this topic.', ""Your efforts are much appreciated sir... Please don't ever stop because of lesser number of views... This is your long term investment""]"
GVg9f2LHSuI,"['All boys in hackathon.. no girls. Lolz. Very bad condition of jobs.', 'India ka future khatrey meu hey', 'I Hope One Day Also Join But I am From Bangladesh 😔', 'Buldozer😀😆', 'I can see only hype for ai/ml 😅🤣', 'This is utter non-sense.', ""Don't do this it's hurt my feelings"", ""I see 95% of them there because of hype. People just want to be in ml without knowledge. If you don't know such basic things why would you attend a hackathon."", 'hye sir , great to see you .. sir can you tell me more about this hackathon who can join this, and just curious about the video why there are so less number of girls present here in this hackathon plz correct me if I am missing something...', 'EEvery body sabke sab doesnt know basics but came to p[participate in hackathon']"
ZxAK52MAFI8,"['Hello sir, I am MLDL batch student. right now i am learning stats for ML. krish sir teaching us from very basics. its just like teacher is teaching to small childrens.. thank u so much sir for doing learning easy for us....', '🔥🔥🔥', 'IN THIS SPECIFIC VIDEO you have covered imp info 😉', 'Heyy Krish, I am your subscriber from past 1.5 year and I feel honoured to tell you, after following you I finally got a job transition as a senior data scientist at an MNC 6 month back. Now I have understood the datascience project ecosystem in my company. You are one of the contributors for my success.\nThanks a Ton!!!!!\n\nAlso I would like to open my hands for helping learners. So learners you can tag me asking any doubts. I would be more than happy helping you.', 'Sir macbook air m1 is good for machine learning??', 'Hii Krish ❤️❤️❤️❤️\nWhen data engineering program will launch ?', 'My favourite tip for data science interview is to be prepared as much as possibile about your projects and gently including answers for questions the interviewer could Ask. For example I used xgboost for classification for imbalanced dataset so i know they may Ask how to fight overfitting, what is oversampling, how tree based algorithms work, what is boosting and I include that cery gently in my presentation before they start asking questions. In that way I avoid the possibility of misunderstanding questions etc.\n\nThe other advice is to prepare some interesting questions about company, how teams are builded, if they are using Agile, what is data scientist responsible for, if do they have ml engineers, data engineers, analysts etc. Everytime I asked such questions I was complimented for that.', 'Sir take care of your health . In coming day please make a community session on portfolio project.', 'Thank you sir .... I am currently in 3rd year of btech and I really like your content.\nI also enrolled in Full stack data science bootcamp course bcz of you sir .\nThanks again ❤️', 'Sir take care of your health. Hope you feel better soon']"
g-Y5a4WDe7g,"[""For the people who are trying to implement the train_test_split and getting error. \nThe reason for this is when you apply lemmatize some sentences in the corpus are turned to blanks.\n\nTry running the below code after lemmatizer code:\n[[i,j,k] for i,j,k in zip(list(map(len,corpus)),corpus, messages['message']) if i<1]\n\nYou will see that around 8 sentences are turned into blanks and their length is zero. The reason they turn blank is that all the words in the sentences below are in stopwords list.\n\n[[0, '', 'What you doing?how are you?'],\r\n [0, '', 'Where @'],\r\n [0, '', '645'],\r\n [0, '', 'Can a not?'],\r\n [0, '', ':) '],\r\n [0, '', 'What you doing?how are you?'],\r\n [0, '', ':( but your not here....'],\r\n [0, '', ':-) :-)']]\n\nBecause of this reason, 'simple_preprocess' ignores these rows in the corpus and the final dimensions of X and y do not match i.e 5564(X) vs 5572(y). Therefore train_test_split also throws an error.\n\nTo fix this, recalculate y by removing the messages dataframe rows corresponding to the above blank sentences as follows:\n\ny = messages[list(map(lambda x: len(x)>0 ,corpus))]\r\ny=pd.get_dummies(y['label'])\r\ny=y.iloc[:,1].values\r\n\r\ny.shape"", 'Sir please explain interview questions with answers', 'Thank you sir', 'Thank you sir for this amazing session 👌👌👌👌👌👌', ""Krish, I'll be as honest as possible. There is no better educator who teaches soo well about data science and also gives the more profound knowledge of  concept that is not even available on any platform that is paid thank you so  much for teaching .I am really grateful to you."", 'Hey Krish,\nI am not sure if you have clarified this, but I have a question. When we train our own model for Word2Vec, do we have to 1) split the corpus even before lemmatizing and generating word2vec model or 2) include the entire corpus (because lemmatization requires the entire vocabulary) and then split only when training the model. If we follow the first method, will we have an out-of-vocabulary issue?', 'finished watching', 'sir i dont attend your live session becuase of job but later i watch your every videos to catch each and every word u says', 'Hi Sir, actually I tried building model which was part of assignment.. but I was getting error while splitting the data into train and test.. can you please do it in next class...', 'Heyy Krish, I am your subscriber from past 1.5 year and I feel honoured to tell you, after following you I finally got a job transition as a senior data scientist at an MNC 6 month back. Now I have understood the datascience project ecosystem in my company. You are one of the contributors for my success.\nThanks a Ton!!!!!\n\nAlso I would like to open my hands for helping learners. So learners you can tag me asking any doubts. I would be more than happy helping you.']"
ZphT1SdwLr0,"['Hello sir I am selected in system analyst at NSEIT Mumbai (4.5lpa) and associate software engineer at Robert Bosch banglore (5 lpa)...which should I join as a fresher???', 'Sir when will be launching  data engineering course', 'Hey Krish , after registration will I be getting any confirmation for registration?', ""Hi Krish, I'm joining the FSDA batch, can I use pentium or celeron processor laptop to complete the course with project and assignment??"", 'hi krish i am currently working as production support analyst in leading global financial banks. But i am more interested towards data science and machine learning. could you please guide which course should i choose if i need to change my field to data science..', 'Krish I am from Turkiye. I have a strartup hackhaton, bootcamp organizer platform. I want to organize first hackhaton with you, if you want to help', 'I was interested till the ""OFFLINE"" part.. Try to make it online so that everyone from around the country can participate..', ""I can't travel from Nagpur to Bangalore.if u could arrange online..i will be very grateful to you sir.."", ""Sir Please do online hackathons...can't travel from Mumbai to Bangalore"", 'I am from Andhra Pradesh , i cannot come to Bangalore can you please conduct it online also']"
hKgUlpcZ1eI,"['Keep teaching NLP sir!!', 'Super session', 'Thanks a lot for this amazing lecture', ""One simple gratitude:thanku very much ..I cleared so many doubts .just one qsn if I will do codemix sentiment analysis how to consider Hindi words like I don't want to use Google translator like if the sentences:aaj to fun day tha..how I will input this via python??"", 'Dashboard link is not working. Could you please check it? Thanks in Advance.', 'Great', 'Thanks a lot sir.', ""I don't know how to thank you man .. you are the best"", '@1:17:42,as Krish is same so OHE should be    200(as vocabulary is 3 ) due to binary Truee so it should bee 100,please check the answer once', 'Vocabulary in one hot encoding is usually a set, so the size of the vocabulary in question no 2 is 3, not 4. One hot encoding is a single 1 with rest as zeros.']"
LZzq1zSL1bs,"['I think, no one can make better understand the statistics', 'I think at 4:24:00 p-value concept must be opposite', 'First of all thanks for producing such a useful and insightful video on Statistics.\n\nNow my question is about exit poll results (almost all are failing). What I infer from that is:\n1) Samples are biased- As they claim of random sampling but the samples are biased (gender biased, community biased, wrong answering biased).\n2) Sample size- owing to humongous population of our country its quite impossible to collect even considerable sample data from all types of populations.\n3) Biasing in result predictions- as can be seen all analysis of exit poll is agenda driven that is party specific. (Human bias)\n4) Collection techniques- as technology progresses still these companies rely on old conventional way of inferring the results. Most of them rely on structured data or on survey reports but in todays Data driven world unstructured data can predict better results which all companies are lagging.', 'Watching Your Videos is better than Watching Netflix. Thank you sir.', 'on 01:01:30 there is mistake. This kind of mistake can get people get confused>', 'Hello Sir, in chi square census example ,why we need to choose the 0.05 in the chi square table ? actually it is two tail test right! so we need to see the value of 0.025 in the table with respect to df = 2  right ?', 'Can you please provide notes too...', 'Really sir ,very awesome concepts dilevary in simple manner', 'Sir, If I watch and understand this whole video. Then can I say that my statistics part of data science is totally completed ?\nMy point is that, are there any missing topics in this video or is this video enough to be good at statistics and I can move to next step for becoming data scientist.', 'i have some confusion regarding p value...if it is less than significance value we reject the null hypothesis ...but in last part of video opposite is mentioned???']"
G1SEeGy-vqI,"['Sir can I join this course now and will eligible for job assistance?', 'Hello sir, can i join this course now june 25', 'when will the recorded videos of live class on 18th and 19th June be uploaded on the website? Unfortunately, I had to miss the first sessions. Currently I can only find the pre-recorded videos.', 'Excellent, thank', 'Sir I am in my 5th Semester of btech now. Once i complete this course I shall be in my 6th semester. Will I get pre placements or paid internship at conpanies?', 'hello sir...i did btech in ec and after that i have 5 years of gap. my question is should i join data analysis course or data science course? at first which course i should take to start my career in IT industry. plz sir guide me. i want to join your courses. Plz sir its urgent plz reply krish sir', 'Could you make a video explaining TSDAE?', 'I think everything will going to be rotate around PowerBI in the course.', 'Is the live session stopped', 'When will full stack data science batch start ?']"
_gGRBWaRpAQ,"['Awesome content, keep doing NLP!!!!', 'Thankyou for creating such an awesome content. Your way of teaching is just amazing. Your NLP playlist helps a lot to learn & implement contents.', 'Amazing session', 'Thankyou so much krish sir for creating this playlist. Earlier i used to procrastinate learning on NLP, such big fancy tech words, seeing this playlist i just cant stop learning.. you are explaining things in such an easy manner. thankyou so much for your community sessions. Keep up the good work. #Krishsirrocks #Krish_sir_hai_toh_sab_possible_hai', 'Great', 'Thanks so much Sir.', 'hi', 'Best one ..thank you for your time', 'i want to contribute some amount for your work please provide patreon link or some payment method in your description box', '19:29,more weightage given to those words which occur frequently in same doc but rarely in other docs']"
T8bRC-tfyf8,"['We are also launching cybersecurity course from June 18th https://courses.ineuron.ai/Cyber-Security-Masters', 'will the recordings of these courses be available in one neuron platform?', 'This is conflicting with the Cyber Security course.  I spoke to the enquiry team.  The person said, there are already Block Chain courses recording in iNeuron so I need not register.  However, syllabuses of all these courses are different.', ""hey Krish, while paying through Google pay.. there's occuring a error.. pls help me another type of payment to get access to watch ur learning videos.. thank u in advance"", 'Hello Krish. Does one neuron include recordings of currently started full stack data analytics course?', 'Sir how bout blickchain', '@Krish Naik Please tell one thing honestly - Is the Tech Neuron platform dead ?\r\n\r\nYou are continuously launching courses but not a single course is coming up in Tech Neuron platform.\r\nI had requested courses more than 5 months back.\r\nNo updates... nothing !!\r\nI was one of the earliest subscribers of One Neuron.\r\nI am thoroughly disappointed.\r\n\r\nNever expected this.\r\nI would never demand for a refund of the money because it was my decision to support an Indian EdTech startup which seemed to be honest.\r\n\r\nAll the best.', 'Will it be ok to switch for working precessional to data science', 'you didnt mention about the blockchain course', 'I have enrolled for Data Analytics course.']"
