video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
hsJidtpHHyo,codebasics,What are the features in machine learning?,"Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Need help building software or data analytics/AI solutions? My company https://www.atliq.com/ can help. Click on the Contact button on that website.

🎥 Codebasics Hindi channel: https://www.youtube.com/channel/UCTmFBhuhMibVoSfYom1uXEg

#️⃣ Social Media #️⃣
🔗 Discord:  https://discord.gg/r42Kbuk
📸 Instagram: https://www.instagram.com/codebasicshub/
🔊 Facebook: https://www.facebook.com/codebasicshub
📱 Twitter: https://twitter.com/codebasicshub
📝 Linkedin (Personal): https://www.linkedin.com/in/dhavalsays/
📝 Linkedin (Codebasics):  https://www.linkedin.com/company/codebasics/
🔗 Patreon: https://www.patreon.com/codebasics?fan_landing=true","['yt:cc=on', 'machine learning tutorial', 'features machine learning', 'machine learning tutorial for beginners', 'machine learning', 'why machine learning is important', 'why machine learning is required', 'why machine learning', 'what are the features in machine learning', 'features in machine learning', 'features of machine learning', 'feature selection machine learning', 'what are features in machine learning']",2022-07-07T14:00:19Z,3271,140,,15,PT6M56S,hd,true
FD9b73JXpYY,codebasics,Resume Tips: Interests and Hobbies Section,"Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Need help building software or data analytics/AI solutions? My company https://www.atliq.com/ can help. Click on the Contact button on that website.

🎥 Codebasics Hindi channel: https://www.youtube.com/channel/UCTmFBhuhMibVoSfYom1uXEg

#️⃣ Social Media #️⃣
🔗 Discord:  https://discord.gg/r42Kbuk
📸 Instagram: https://www.instagram.com/codebasicshub/
🔊 Facebook: https://www.facebook.com/codebasicshub
📱 Twitter: https://twitter.com/codebasicshub
📝 Linkedin (Personal): https://www.linkedin.com/in/dhavalsays/
📝 Linkedin (Codebasics):  https://www.linkedin.com/company/codebasics/
🔗 Patreon: https://www.patreon.com/codebasics?fan_landing=true","['yt:cc=on', 'resume tips', 'resume writing', 'how to write a resume', 'resume tips interests and hobbies section', 'resume', 'cv writing', 'resume tips interests', 'interests resume tips', 'hobbies section resume tips', 'resume tips for hobbies section', 'how to write a cv']",2022-07-06T14:30:10Z,3997,193,,4,PT56S,hd,false
G3uclekof0c,codebasics,Data Visualization Tip: Provide a Context,"Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Need help building software or data analytics/AI solutions? My company https://www.atliq.com/ can help. Click on the Contact button on that website.

🎥 Codebasics Hindi channel: https://www.youtube.com/channel/UCTmFBhuhMibVoSfYom1uXEg

#️⃣ Social Media #️⃣
🔗 Discord:  https://discord.gg/r42Kbuk
📸 Instagram: https://www.instagram.com/codebasicshub/
🔊 Facebook: https://www.facebook.com/codebasicshub
📱 Twitter: https://twitter.com/codebasicshub
📝 Linkedin (Personal): https://www.linkedin.com/in/dhavalsays/
📝 Linkedin (Codebasics):  https://www.linkedin.com/company/codebasics/
🔗 Patreon: https://www.patreon.com/codebasics?fan_landing=true","['yt:cc=on', 'data visualization', 'data visualization tips', 'data visualization reports tips', 'data visualization reports', 'data visualization report', 'data visualization provide a context', 'data visualization design', 'data visualization context']",2022-07-04T14:00:08Z,4018,202,,7,PT44S,hd,false
_3ahmI5vpKY,codebasics,Text Representation Basics: NLP Tutorial For Beginners - 13,"Machine learning models only understand numbers, they can't work on the text. In this video, we will discuss some basics of machine learning such as,
 
1) What are the features in machine learning?
2) What is feature engineering?
3) How text representation is used in NLP to extract features from text

We will go into detail about text representation in future videos.

Complete NLP Playlist: https://www.youtube.com/playlist?list=PLeo1K3hjS3uuvuAXhYjV2lMEShq2UYSwX

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Practical NLP Book In India: https://www.shroffpublishers.com/books/computer-science/artificial-intelligence/natural-language-processing/9789385889189/
Practical NLP Book Link For USA: https://amzn.to/3Aoeocm

Need help building software or data analytics/AI solutions? My company https://www.atliq.com/ can help. Click on the Contact button on that website.

🎥 Codebasics Hindi channel: https://www.youtube.com/channel/UCTmFBhuhMibVoSfYom1uXEg

#️⃣ Social Media #️⃣
🔗 Discord:  https://discord.gg/r42Kbuk
📸 Instagram: https://www.instagram.com/codebasicshub/
🔊 Facebook: https://www.facebook.com/codebasicshub
📱 Twitter: https://twitter.com/codebasicshub
📝 Linkedin (Personal): https://www.linkedin.com/in/dhavalsays/
📝 Linkedin (Codebasics):  https://www.linkedin.com/company/codebasics/
🔗 Patreon: https://www.patreon.com/codebasics?fan_landing=true","['yt:cc=on', 'natural language processing python', 'natural language processing tutorial', 'natural language processing full course', 'nlp tutorial', 'nlp python', 'spacy tutorial nlp', 'text representation nlp', 'nlp feature engineering', 'natural language processing', 'text representation', 'nlp', 'nlp text representation', 'nlp tutorial for beginners', 'text representation nlp tutorial', 'text representation nlp python', 'python text representation', 'python nlp text representation', 'text representation spacy']",2022-07-01T14:38:42Z,3270,131,,9,PT12M26S,hd,true
W8o6dq3kisM,codebasics,Resume Tip: Use STAR Method to Describe Project Experience,"Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Need help building software or data analytics/AI solutions? My company https://www.atliq.com/ can help. Click on the Contact button on that website.

🎥 Codebasics Hindi channel: https://www.youtube.com/channel/UCTmFBhuhMibVoSfYom1uXEg

#️⃣ Social Media #️⃣
🔗 Discord:  https://discord.gg/r42Kbuk
📸 Instagram: https://www.instagram.com/codebasicshub/
🔊 Facebook: https://www.facebook.com/codebasicshub
📱 Twitter: https://twitter.com/codebasicshub
📝 Linkedin (Personal): https://www.linkedin.com/in/dhavalsays/
📝 Linkedin (Codebasics):  https://www.linkedin.com/company/codebasics/
🔗 Patreon: https://www.patreon.com/codebasics?fan_landing=true","['yt:cc=on', 'resume tips', 'how to write a resume', 'best resume tips', 'resume tip to describe project experience', 'resume tip to project experience', 'how to make a resume', 'how to show project experience on resume', 'resume', 'show project experience on resume', 'resume template', 'show projects on resume', 'show project experience']",2022-06-30T13:31:36Z,5261,316,,3,PT48S,hd,false
ttYc9I2YrFY,codebasics,Deepnote = Jupyter notebook for collaboration 🤝 | Deepnote Tutorial,"Start using deepnote for free:  https://deepnote.com/?utm_source=creator&utm_medium=video&utm_campaign=learn&utm_content=dhavals1

Deepnote is a new data notebook that allows data teams to collaborate better. It works in a cloud, it's compatible with Jupyter, and sharing/publishing notebooks is as easy as sending a link (think Google Docs).


Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Need help building software or data analytics/AI solutions? My company https://www.atliq.com/ can help. Click on the Contact button on that website.

🎥 Codebasics Hindi channel: https://www.youtube.com/channel/UCTmFBhuhMibVoSfYom1uXEg

#️⃣ Social Media #️⃣
🔗 Discord:  https://discord.gg/r42Kbuk
📸 Instagram: https://www.instagram.com/codebasicshub/
🔊 Facebook: https://www.facebook.com/codebasicshub
📱 Twitter: https://twitter.com/codebasicshub
📝 Linkedin (Personal): https://www.linkedin.com/in/dhavalsays/
📝 Linkedin (Codebasics):  https://www.linkedin.com/company/codebasics/
🔗 Patreon: https://www.patreon.com/codebasics?fan_landing=true","['yt:cc=on', 'deepnote tutorial', 'jupyter notebook', 'deepnote', 'deep note']",2022-06-29T14:00:11Z,3770,149,,12,PT8M45S,hd,false
LlD2hNyjjLg,codebasics,Resume Tip: Concrete Proof Over a Vague Claim,"Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Need help building software or data analytics/AI solutions? My company https://www.atliq.com/ can help. Click on the Contact button on that website.

🎥 Codebasics Hindi channel: https://www.youtube.com/channel/UCTmFBhuhMibVoSfYom1uXEg

#️⃣ Social Media #️⃣
🔗 Discord:  https://discord.gg/r42Kbuk
📸 Instagram: https://www.instagram.com/codebasicshub/
🔊 Facebook: https://www.facebook.com/codebasicshub
📱 Twitter: https://twitter.com/codebasicshub
📝 Linkedin (Personal): https://www.linkedin.com/in/dhavalsays/
📝 Linkedin (Codebasics):  https://www.linkedin.com/company/codebasics/
🔗 Patreon: https://www.patreon.com/codebasics?fan_landing=true","['yt:cc=on', 'how to write a resume', 'best resume tips', 'resume tips', 'how to make a resume', 'how to make a resume on word', 'resume tip for work proof', 'work proof for resume', 'resume', 'how to show work on resume', 'proof over a vague claim', 'proof vs vague claim']",2022-06-27T15:00:13Z,5242,228,,4,PT44S,hd,false
imaOMwNcE7M,codebasics,Data Visualization Tip: Start Your Chart With ZERO,"Sharing one important data visualization tip for your data scientist, data analyst career. This will be useful when you are building dashboards in Power BI or Tableau.

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Need help building software or data analytics/AI solutions? My company https://www.atliq.com/ can help. Click on the Contact button on that website.

🎥 Codebasics Hindi channel: https://www.youtube.com/channel/UCTmFBhuhMibVoSfYom1uXEg

#️⃣ Social Media #️⃣
🔗 Discord:  https://discord.gg/r42Kbuk
📸 Instagram: https://www.instagram.com/codebasicshub/
🔊 Facebook: https://www.facebook.com/codebasicshub
📱 Twitter: https://twitter.com/codebasicshub
📝 Linkedin (Personal): https://www.linkedin.com/in/dhavalsays/
📝 Linkedin (Codebasics):  https://www.linkedin.com/company/codebasics/
🔗 Patreon: https://www.patreon.com/codebasics?fan_landing=true","['data visualization tip', 'data visualization', 'data visualization tips', 'data visualization charts', 'charts', 'power bi charts', 'power bi charts examples', 'power bi', 'charts in power bi', 'power bi desktop', 'power bi desktop chart', 'power bi tutorial', 'data visulization', 'data visulization tips', 'data visulization chart tips', 'data visulization charts tips']",2022-06-25T13:34:53Z,6571,375,,11,PT38S,hd,false
3hY3YmwyU_s,codebasics,Data Visualization Tip - What is Ribbon chart?,"A ribbon chart can be useful in data visualization while building a dashboard in power bi or tableau. They allow you to visualize ranks for a given metric on Y-axis.

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Need help building software or data analytics/AI solutions? My company https://www.atliq.com/ can help. Click on the Contact button on that website.

#powerbi  #ribbonchart #powerbidashboard #powerbicourse 

🎥 Codebasics Hindi channel: https://www.youtube.com/channel/UCTmFBhuhMibVoSfYom1uXEg

#️⃣ Social Media #️⃣
🔗 Discord:  https://discord.gg/r42Kbuk
📸 Instagram: https://www.instagram.com/codebasicshub/
🔊 Facebook: https://www.facebook.com/codebasicshub
📱 Twitter: https://twitter.com/codebasicshub
📝 Linkedin (Personal): https://www.linkedin.com/in/dhavalsays/
📝 Linkedin (Codebasics):  https://www.linkedin.com/company/codebasics/
🔗 Patreon: https://www.patreon.com/codebasics?fan_landing=true","['ribbon chart', 'ribbon chart in power bi', 'ribbon chart power bi', 'power bi ribbon chart', 'ribbon chart in power bi desktop', 'power bi', 'how to use ribbon chart in power bi', 'power bi tutorial', 'power bi desktop', 'power bi desktop ribbon chart', 'power bi desktop tutorial', 'what is ribbon chart', 'ribbon chart data visualization', 'data visualization', 'data visualization tips']",2022-06-23T14:00:01Z,5837,319,,13,PT56S,hd,false
yFNMgIUiXuM,codebasics,Python Course is LIVE now 🔥🔥🔥,"My Python Course for total beginners and intermediate learners is live. The first two chapters are FREE so please watch them before you decide to buy this. Those videos will answer questions related to if this is the right course for you, what kind of computer you need etc. 

Course Link: https://codebasics.io/courses/python-for-beginner-and-intermediate-learners

In this video, I will discuss the relevance of this course for various career tracks such as data analyst, data scientist, software engineer, etc.

🔖Hashtags🔖

#pythoncourse #codebasics #pythonocrcourse #pythonocrproject #ocr #python #ocrproject #ocrprojectcourse #ocrliveproject #liveocrproject

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Need help building software or data analytics/AI solutions? My company https://www.atliq.com/ can help. Click on the Contact button on that website.

🎥 Codebasics Hindi channel: https://www.youtube.com/channel/UCTmFBhuhMibVoSfYom1uXEg

#️⃣ Social Media #️⃣
🔗 Discord:  https://discord.gg/r42Kbuk
📸 Instagram: https://www.instagram.com/codebasicshub/
🔊 Facebook: https://www.facebook.com/codebasicshub
📱 Twitter: https://twitter.com/codebasicshub
📝 Linkedin (Personal): https://www.linkedin.com/in/dhavalsays/
📝 Linkedin (Codebasics):  https://www.linkedin.com/company/codebasics/
🔗 Patreon: https://www.patreon.com/codebasics?fan_landing=true

❗❗ DISCLAIMER: All opinions expressed in this video are of my own and not that of my employers'.","['yt:cc=on', 'python course launch', 'codebasics', 'codebasics python', 'python ocr course', 'python ocr project', 'optical character recognition', 'ocr', 'python', 'ocr project', 'image to text', 'ocr project course', 'ocr live project', 'live ocr project', 'how ocr works', 'ocr complete project', 'python ocr complete project', 'text detection with opencv in python', 'opencv python ocr']",2022-06-21T14:00:12Z,15156,533,,152,PT10M1S,hd,true
nqnLhy0A-Es,codebasics,Data Visualization Tip - Pie Chart or Bar Chart?,"Data visualization tip for power bi and tablue dashboards. As a data analyst having a skill of picking a right visualization for a given situation will help you fly like a rocket in your career.

My data analytics power bi course link: https://codebasics.io/courses/power-bi-data-analysis-with-end-to-end-project

#piechart #barchart #python #visulization #codebasics 

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Need help building software or data analytics/AI solutions? My company https://www.atliq.com/ can help. Click on the Contact button on that website.

🎥 Codebasics Hindi channel: https://www.youtube.com/channel/UCTmFBhuhMibVoSfYom1uXEg

#️⃣ Social Media #️⃣
🔗 Discord:  https://discord.gg/r42Kbuk
📸 Instagram: https://www.instagram.com/codebasicshub/
🔊 Facebook: https://www.facebook.com/codebasicshub
📱 Twitter: https://twitter.com/codebasicshub
📝 Linkedin (Personal): https://www.linkedin.com/in/dhavalsays/
📝 Linkedin (Codebasics):  https://www.linkedin.com/company/codebasics/
🔗 Patreon: https://www.patreon.com/codebasics?fan_landing=true

❗❗ DISCLAIMER: All opinions expressed in this video are of my own and not that of my employers'.","['yt:cc=on', 'data visualization tips', 'pie chart vs bar chart', 'data visualization', 'data analysis', 'power bi', 'charts data visualization', 'bar chart', 'charts', 'bar chart data visualization', 'data analyst', 'data analyst course', 'data analyst courses', 'power bi course', 'power bi dashboard']",2022-06-15T14:00:33Z,6155,344,,19,PT59S,hd,false
buQSI8NLOMw,codebasics,Data Analyst & Software Engineer Resume Tips and Templates,"I and my data analytics manager friend (Hem) have many years of experience as an interviewer in international companies in the data analytics industry. We both will review a few resumes and discuss what we look for in a real-life when we screen resumes. I have also provided some sample resume formats or resume templates in this folder that anyone can download and make updates to build an effective resume.

Download resume templates from here: https://drive.google.com/drive/folders/1n_1xfYoeLE48hYzfaDq8qkj6tpzqLFFo?usp=sharing

This video is from our Power BI Data Analytics course: https://codebasics.io/courses/power-bi-data-analysis-with-end-to-end-project 

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Need help building software or data analytics/AI solutions? My company https://www.atliq.com/ can help. Click on the Contact button on that website.

🎥 Codebasics Hindi channel: https://www.youtube.com/channel/UCTmFBhuhMibVoSfYom1uXEg

#️⃣ Social Media #️⃣
🔗 Discord:  https://discord.gg/r42Kbuk
📸 Instagram: https://www.instagram.com/codebasicshub/
🔊 Facebook: https://www.facebook.com/codebasicshub
📱 Twitter: https://twitter.com/codebasicshub
📝 Linkedin (Personal): https://www.linkedin.com/in/dhavalsays/
📝 Linkedin (Codebasics):  https://www.linkedin.com/company/codebasics/
🔗 Patreon: https://www.patreon.com/codebasics?fan_landing=true

❗❗ DISCLAIMER: All opinions expressed in this video are of my own and not that of my employers'.","['yt:cc=on', 'data analyst resume', 'data analyst resume with no experience', 'data analyst resume for freshers', 'resume templates', 'resume tips', 'resume format for freshers', 'data analyst resume tips and templates', 'data analyst resume tips', 'how to write a data analyst resume', 'data analyst resume guide', 'data analyst resume format', 'data analyst resume sample', 'data analyst skills resume', 'data analyst resume entry level', 'data analyst fresher resume', 'resume template for data analyst']",2022-06-11T15:00:10Z,16316,654,,42,PT24M2S,hd,true
xaKOvuffxRw,codebasics,Data Analytics Live Q&A,"In this live stream, you can ask any questions related to data analytics. Joining with me is my friend Hemanand Vadivel who is a data analyst manager with many years of experience. He is also a Power BI expert. You can ask questions on topics such as,
1) Power BI
2) Data Analyst Career Guidance
3) Interview Tips

Link for our power bi data analytics course for beginners and advanced users: https://codebasics.io/courses/power-bi-data-analysis-with-end-to-end-project

I and Hemanand regularly post useful career tips on our LinkedIn. If you want to learn from us please follow the below LinkedIn profiles,
Hemanand's LinkedIn: https://www.linkedin.com/in/hemvad/
My linkedin: https://www.linkedin.com/in/dhavalsays/



Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Need help building software or data analytics/AI solutions? My company https://www.atliq.com/ can help. Click on the Contact button on that website.

🎥 Codebasics Hindi channel: https://www.youtube.com/channel/UCTmFBhuhMibVoSfYom1uXEg

#️⃣ Social Media #️⃣
🔗 Discord:  https://discord.gg/r42Kbuk
📸 Instagram: https://www.instagram.com/codebasicshub/
🔊 Facebook: https://www.facebook.com/codebasicshub
📱 Twitter: https://twitter.com/codebasicshub
📝 Linkedin (Personal): https://www.linkedin.com/in/dhavalsays/
📝 Linkedin (Codebasics):  https://www.linkedin.com/company/codebasics/
🔗 Patreon: https://www.patreon.com/codebasics?fan_landing=true

❗❗ DISCLAIMER: All opinions expressed in this video are of my own and not that of my employers'.","['yt:cc=on', 'data analyst interview questions and answers', 'data analyst roadmap', 'how to become a data analyst', 'data analytics live', 'data analytics', 'data analytics intervier live', 'power bi interview', 'power bi interview live', 'power bi', 'data analytics live session', 'data analyst interview', 'data analyst interview live', 'data analytics interview', 'data analytics interview questions', 'data analytics interview questions answers']",2022-06-05T16:16:39Z,9812,318,,24,PT1H8M5S,hd,false
2XUhKpH0p4M,codebasics,Named Entity Recognition (NER): NLP Tutorial For Beginners - 12,"Named Entity Recognition, also known as NER is a technique used in NLP to identify specific entities such as a person, product, location, money, etc from the text. It has many useful real-life use cases such as document search, recommendations, customer support ticket routing, and many more. In this video, I will give you a very simple explanation of NER, and then we will write code in Spacy to explore detect entities. 

Code: https://github.com/codebasics/nlp-tutorials/blob/main/8_NER/nlp_tutorial_NER.ipynb

Exercise: https://github.com/codebasics/nlp-tutorials/blob/main/8_NER/named_entity_recognition_exercise.ipynb

Complete NLP Playlist: https://www.youtube.com/playlist?list=PLeo1K3hjS3uuvuAXhYjV2lMEShq2UYSwX


⭐️ Timestamps ⭐️
00:00 Introduction
00:13 Application of NER in Real Life
06:49 Coding: NER in Spacy
17:47 Approaches to Build a NER System

🔖Hashtags🔖

#namedentityrecognition #ner #nernlp #whatisner #applicationofner #nerinspacy #spacy #nersystem #spacyner #nertutorial 

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Need help building software or data analytics/AI solutions? My company https://www.atliq.com/ can help. Click on the Contact button on that website.

🎥 Codebasics Hindi channel: https://www.youtube.com/channel/UCTmFBhuhMibVoSfYom1uXEg

#️⃣ Social Media #️⃣
🔗 Discord:  https://discord.gg/r42Kbuk
📸 Instagram: https://www.instagram.com/codebasicshub/
🔊 Facebook: https://www.facebook.com/codebasicshub
📱 Twitter: https://twitter.com/codebasicshub
📝 Linkedin (Personal): https://www.linkedin.com/in/dhavalsays/
📝 Linkedin (Codebasics):  https://www.linkedin.com/company/codebasics/
🔗 Patreon: https://www.patreon.com/codebasics?fan_landing=true

❗❗ DISCLAIMER: All opinions expressed in this video are of my own and not that of my employers'.","['yt:cc=on', 'named entity recognition', 'ner', 'ner nlp', 'ner in nlp', 'evaluation of named entity recognition', 'how to do ner in python', 'named entity recognition in python', 'what is ner', 'application of ner', 'ner in spacy', 'ner coding in spacy', 'approaches to build a ner system', 'build a ner system', 'how to build a ner system', 'ner with spacy', 'using ner in spacy', 'ner tutorial', 'what is named entity recognition', 'using ner in python', 'custom named entity recognition', 'ner in python nlp']",2022-06-03T13:38:01Z,6004,190,,25,PT22M34S,hd,true
ltOAU5qu9sc,codebasics,A Killer Update In Power BI 🔥,"Microsoft introduced a killer update in power bi.

Here is my data analytics in power bi course that can make you job ready: https://codebasics.io/courses/power-bi-data-analysis-with-end-to-end-project

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Need help building software or data analytics/AI solutions? My company https://www.atliq.com/ can help. Click on the Contact button on that website.

🎥 Codebasics Hindi channel: https://www.youtube.com/channel/UCTmFBhuhMibVoSfYom1uXEg

#️⃣ Social Media #️⃣
🔗 Discord:  https://discord.gg/r42Kbuk
📸 Instagram: https://www.instagram.com/codebasicshub/
🔊 Facebook: https://www.facebook.com/codebasicshub
📱 Twitter: https://twitter.com/codebasicshub
📝 Linkedin (Personal): https://www.linkedin.com/in/dhavalsays/
📝 Linkedin (Codebasics):  https://www.linkedin.com/company/codebasics/
🔗 Patreon: https://www.patreon.com/codebasics?fan_landing=true

❗❗ DISCLAIMER: All opinions expressed in this video are of my own and not that of my employers'.",['yt:cc=on'],2022-05-31T14:00:19Z,24688,978,,20,PT48S,hd,false
P3RoteuI87Q,codebasics,Scholarship For Codebasics Data Analytics Course,"There is a scholarship available for students who can't afford codebasics data analytics course in power bi (i.e. https://codebasics.io/courses/power-bi-data-analysis-with-end-to-end-project). In this video, I will discuss the process of earning a scholarship.

Scholarship rules: 
1) Scholarship is available only for 100 students and till June end
2) 
Scholarship steps: 
1) Follow my free sales insights playlist on youtube: https://www.youtube.com/playlist?list=PLeo1K3hjS3uva8pk1FI3iK9kCOKQdz1I9
2) Make 3 improvements to the dashboard built in the above playlist. 
3) Write a post on LinkedIn with a screenshot or a video of the new dashboard. Tag me and Hem, here are our linked in profiles: 
Dhaval: https://www.linkedin.com/in/dhavalsays/ 
Hem: https://www.linkedin.com/in/hemvad/
In the post write (1) your learning lessons from the youtube playlist (3) 3 improvement summary and how it will help the atliq hardware business.
Also put this hashtag in your post: #codebasics-bi360-scholarship
When you tag us we get a notification, we will check your assignment. If we feel that you have implemented useful improvements in the dashboard then we will issue a 50% discount code on our power bi data analytics course. 

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

My Website For Video Courses: https://codebasics.io/
Need help building software or data analytics and AI solutions? My company https://www.atliq.com/ can help. Click on the Contact button on that website.

🎥 Codebasics Hindi channel: https://www.youtube.com/channel/UCTmFBhuhMibVoSfYom1uXEg

#️⃣ Social Media #️⃣
🔗 Discord:  https://discord.gg/r42Kbuk
📸 Instagram: https://www.instagram.com/codebasicshub/
🔊 Facebook: https://www.facebook.com/codebasicshub
📱 Twitter: https://twitter.com/codebasicshub
📝 Linkedin (Personal): https://www.linkedin.com/in/dhavalsays/
📝 Linkedin (Codebasics):  https://www.linkedin.com/company/codebasics/
🔗 Patreon: https://www.patreon.com/codebasics?fan_landing=true

❗❗ DISCLAIMER: All opinions expressed in this video are of my own and not that of my employers'.","['yt:cc=on', 'power bi course', 'power bi tutorials', 'power bi tutorial', 'data analytics power bi course', 'how to become a data analyst', 'data analyst course', 'become a data analyst', 'how to become data analyst', 'data analytics course', 'data analytics course for beginners', 'data analytics career', 'data analyst', 'data analyst full course', 'data analytics', 'data analytics full course', 'learn data analytics', 'become data analyst']",2022-05-28T14:00:11Z,17829,605,,138,PT7M28S,hd,false
