video_id,comments
zSwM5uVeylU,"['Are they still valid ken', ""In June I will have a BS in physics. Let's see how well my degree prepared me for learning the brand new field of data!"", 'Thank you.', 'Good job', ""Sir I'm from Bangladesh. I am doing bachelor in math. Can I go into data science?"", 'As someone who found data analytics after statistics (and not the other way around), I don\'t feel intimidated by ""maths"" in data science, so, sorry, can\'t relate xD', 'Good thing I have a bachelors degree in mathematics! But I forgot all this stuff lol. Gotta relearn it all; definitely starting with statistics. I am currently a business analyst with 7 years experience and I really want to be a data scientist.', 'Thank you very much.', 'I remember starting with linear algebra for ML....it was a great experience', 'Hi Ken, \nIntermediate at Python now, I’m reading Practical Stats for DS by Peter Bruce.\n\nI’m struggling to understand some basic concepts in stats even though I go through the resources at the end of each topic and Google. Some explanations vary greatly from one source to another. \nDo you recommend I complete the book and practice with projects ASAP, or invest more time in stats 101 etc?']"
BXmEmIK5aqI,"['Thanks for a detailed explanation.', '#51: Great video, in the course of the video I was thinking that some of the steps are what some of us do in the process of getting the knowledge and doing projects, so I get to the conclusion that I am almost a Company 🤓✌🏻\nVery insightful! Thank you!\n#66daysofdata', 'Nice clear video on the data hierarchy of needs. Great job!', 'Great video men! You are putting out the real managerial level stuff, just a question. Is there any literature you know where we can validate the pyramid you showed?', ""Hi  Ken, I'm very interested in Data Science, but I  want to make sure I have my mathematics and statistics down. Care to do a video on types of math and stat classes that I might want to take?"", ""Appreciate the vids man. Love that you incorporate NBA analytics in your channel 👍\n\nAny recommendations for becoming a self taught DS? Taking the DataQuest DS/Python course right now. It's been more hands on than other ones like Coursera which helps me learn better.\n\nAny suggestions to accelerate the journey would be awesome. Thanks man.\n\n#GiannisWinsMVP"", ""Hey Ken, I'm a systems engineer and aspiring Data Scientist in Haiti, trying to incorporate automation and analytics in as many data structures as I can here (as this field is basically non-existent in my country). As your channel is relatively new and growing, I wanted to make a point to say thank you for your time and attention to detail in your videos. They're not only extremely educational and helpful, but have also helped me stay motivated to keep learning in a field where I am alone and have to rely on virtual help from individuals like yourself. Hope this message serves as encouragement to keep going, and to know that your efforts are seen and appreciated across borders. All the best,\nPascal Brun"", 'Thank you!!']"
SLC5sPZSLY4,"['Thanks for watching everyone! The link to the mathletics book is located here: https://amzn.to/34k8vfv', 'Hey Ken, I am currently studying Mathematics Education but may switch my major to strictly analytics. Would you reccomend this degree to people looking to enter the sports data field?', 'Hi Ken i’ve been intrigued by this career for so long but i’m not quite sure where to start n what you would recommend. I’m going into my senior year of high school.', 'Do you have a book recommendation for soccer? Would the concepts of Matheletics translate well into soccer?', 'Loved it bro', 'Thanks for the information as I will be looking at this video again many times. I am a tennis teaching professional in my community and much of professional tennis is going to using data to develop their players. Do you have any insight from the ATP/WTA tour', 'Hey! i have a computer science degree, what route do you recommend i take? Can venmo you or whatever for a quick chat, really want some advice. been working as an SE for 2 years and i’m over it', 'I have a project for you. What happened in this play? \n\nhttps://www.youtube.com/watch?v=oooWI5MHmI8', 'Hey Ken! I just thought of the perfect job for me last night. Doing something in analytics and bjj if I could find a way to get paid and do both that would be legit! Have you seen analytics and bjj together being used anywhere?', 'Hey Ken, just came across this video and I’m super interested in this career. I am currently a MIS major (Management Information Systems) which is basically a split major between computer science and business at my college. What’s your thoughts on getting this type of job with my major? I understand data analysis is big within this field and I’d assume sports analytics also, but want to see your thoughts. Thanks!']"
EAezvs0eL1s,"['Ken Jee, \nThank you very much for your detailed explanation. i now have a better understanding of the MSE, RMSE, Cross-Val.\nMuch Appreciated.', 'Hi Ken ,  understanding it as you talk . keep talking . 😀', 'Anyone, Would you like to suggest any dataset different than the vehicle on which I can try out these operations?', 'Hey, the present dataset on Kaggle has some changes in it so is it a good thing? I replicated this regression and I have gained much from it.\n\nThis playlist is really promoting me to explore more and more... As I am getting many questions, which is really good for growth\n\nAs always thank you very much for the video...', '#49: My DS journey started exploring Machine Learning and later on the EDA and Data, not sure if was the right path  - “Life is a continuous exercise in creative problem solving” right? - but this video just made me happy. I actually know something! Yay!!!\n#66daysofdata', 'Thanks for this video. Started using SPYDER IDE, liking it over VS Studio and Jupyter Lab. VS had issues with the Jup extension, not plotting the null heatmap with 400k rows. When comparing to your current videos (late 2020), your content presentation has improved DRASTICALLY. Thanks again!', ""Thanks for making these videos! I know its niche, but it's extremely helpful!"", 'Hi Ken, this is so helpful...but I do not get why does the constant appear on my co-relation plot!', 'Hi there Ken! As always, your video is really helpful for someone who just started learning about data science, in the line 41 and 42, why would you apply the lower/upper change only to data.desc.head instead of data.head? Thanks for the informative video, I learned a lot from it!!', ""Hi Ken! Your videos are tremendously helpful. Thank you. I need some direction please. I was trying to replicate your  steps here. \nWhen I ran  : 'scores = cross_val_score(reg4,x4,y4, cv=5, scoring= 'neg_mean-squared-error')'. Here was the bug I got:\n\nValueError: 'neg_mean-squared-error' is not a valid scoring value. Use sorted(sklearn.metrics.SCORERS.keys()) to get valid \noptions.\n\nCould you assist please""]"
k4r_NtB4JVQ,"[""In this video I am able to understand the analysis but as I'm anaware about golf so it was little confusing for me😁 but analysis is good like which parameters to consider so that we can try to perform similar action for analysing another sports data🙌"", ""#48: Ok, you love golf.\nAnd, this is what I meant with the Basketball video. It's much better to understand the idea (Not a Golf fan here he he) \nAbout the factors, you read them in a book, or was it because of your expertise in Golf? (Not being an average golfer,  course conditions)\nGreat analysis!!!!!\n#66daysofdata"", 'As always Ken...great video.', 'Over the course of a long tournament, there is a mental benefit of hitting fairways.  But maybe longer hitters are psychologically able to respond to chaos better', 'This is a great analysis!  It highlights in many ways the value of a caddy and the strategy that goes into every shot.  I imagine that players get printouts of each hole at a tournament and can gauge what risks are worth taking and which spots on the course that should be avoided at all costs.']"
ZWdyBbgGZBQ,"['Ken - do I take my new Pythagorean expected win % and multiply times 162? Or - it’s Aug ‘22 and Dodgers have played 106 with 56 to go… do I apply Pythagorean % to 56 left and add to actual wins in first 106 in books?  Love your stuff', 'Great video, thks!!!', 'Great video! Where could I find data that includes runs scored and against?', 'Great video!! Can we apply something similar to golf if we want to know the probability of a player winning another player in a tournament?', '#48: Is that the Tommy Hilfiger Olympics hoodie?\nWell, this video is a gem, I already order the books suggested, I hope to solve a lot of questions that I have :) \nAnd as my friend Arvin here, I hope to get back and say thank you, again!\n#66daysofdata', 'How do we project Soccer games? Please help!', 'Can you do a video for soccer?', 'In college for our baseball team, I found that taking the R, RA and applying the Pathagorean Theorem taking the power of 1.5 instead of 2 was more accurately predictive of college baseball programs when using a linear best fit.', 'I had to stop the video and try this out myself. I went back and found this clip in moneyball. Just ran all the numbers for the MLB 2019 season. This is wild! My hometown team the TB Rays with 769runs and 739 against with 84 projected wins ended up with 96. Got to win the close games! 2nd largest difference behind Chi White sox, who had a winning percentage despite having 708 for and 832 against. This is so cool and I really appreciate that you take the time to upload content like this!', ""cool i'm getting to know your channel now, i'm having difficulty i use google sheets to do my basketball projections but when i play game results into the spreadsheet it is only upright do you know how to change that ???""]"
1FrY7ARSf10,"['Thanks for watching! I would love the hear about the different ways that you have earned some extra income as a data scientist in the section below!', 'Send me your Gmail', 'This will be a great help ♥️', 'Hmm suspicious advises \n\nLink to roninhood is an affiliate link (so poster makes money even if you loose), link to quantopian is dead (https://en.wikipedia.org/wiki/Quantopian)\n\nstarting YouTube channel is pretty low chance of $', ""Hey Ken, I'm Austin, currently a data analyst starting a blog for myself on data science and analytics to earn some extra income. Great to know that you recommend that too. It's a rough start but I hope to grow it out well :)"", ""Thanks for the video ken! I didn't knew data scientists have so many options"", 'Good luck John snow', 'Her body guard 6ft dude', 'Her daddy is here', 'Email?']"
LGEuDWjWQes,"['Hi Everyone! It is my hope that analysis like this will help me to produce better content for you all. I love making these videos, and I hope that you are finding them interesting and useful. This analysis and the growth of my channel would not be possible without you watching. Thank you again for staying tuned!', 'Nice video! maybe you could do this analysis every semester and show us the highlights to celebrate! I think it would be great for new years eve jaja. Greetings from Peru!', ""#45: Wonderful insights, it's great following you along with all this. I saw your 45 videos till today, and I think the sweet spot in the length of the videos is 12 min and is nice that all videos are specific and clear (Nothing with data here :) just my personal point of view )\nThank you for sharing the code, for me has been a good way to understand some of the blurry concepts in my mind!!!\n#66daysofdata"", ""Interesting analysis! \n\nAnother factor to consider is the content of the videos themselves. Your videos cover various topics like data science as a study / career path, project demos (like this one), and work / life suggestions. So, is there a coloration between the content of the videos (factoring in some of the other influences) and the response metrics? \n\nAnd while you are taking into consideration which days you post videos, have you considered simply posting on a particular day routinely? Lastly, are you LOSING subscribers and are there any suggestions, if this is occurring, as why this is happening? \n\nKeep up the good work!! Looking forward to a follow-up video (if I just haven't gotten to it yet)."", ""Solid analysis! I wanted to do a similar video like this but don't have enough data to work with yet. Thanks for the tips on post time, I wonder if posting on Monday is unique to your channel or it applies to other channels as well?"", ""Great, that's really data science brought lively and friendly. Am inspired, and am glad too the channel is growing well"", ""I was thinking as the video went on that you should do another video. It's been almost a year and a comparison would be pretty good. But if you did it live? Then we'd get to see how you would apply data analysis to your YouTube channel. I bet you'd have some really good numbers to report on with pretty steady growth :)"", 'please make a video on best projects to attract recruiters post covid 19', 'Thanks Ken for an insightful video! LIked your analysis, particularly your results on posting consistently led to increased viewership and watch time where Days of Posts & Days After Posts had  2-5 times higher viewership and 2-3 times higher watch time.', 'Hi Keen, I really enjoy your videos, do you think is a good idea to start the first project making one model of linear multiple regression or it should be a bit more complicated? Thank you']"
fjVVtvp5X0w,"['After publishing the video, it appears that I left out an extremely important part of selling! You need to understand your customer and make sure that you are providing an analysis that is relevant to their end goals. If you are speaking to business stakeholders, they are usually focused on profit / loss, user experience, or other performance metrics. Make sure that you are tying the value of your work to these metrics that are important to them. Thanks again for watching!', 'Great content! I’d like to add to “getting the yes”. I think it’s just as important to get a ‘no’ or an objection early on that way you can discover info that would otherwise be a hidden roadblock further in the sales journey.', 'Ken, The technique mirroring is really effective. I am very much influenced by it till now in my life. I was unaware to it. \n\nIt may sound weird but I am trying to avoid watching movies and the content which is not relevant for my growth because it unknowingly makes a huge impact on my day-to-day routine. I am watching more videos of you and more data science videos so that I can cultivate those hobbies in my life. \n\nThis is really a great and best video for me.', '#44: True,  not only as a DS skill, but I think also a life skill. Not easy to get, it\'s important to cultivate it. ⭐️👩🏻\u200d💻 I made a course on that topic and was really useful, not only to understand me as a ""seller"" also to understand the client and how to sell, all about personalities!! Great tips Ken!\n#66daysofdata.', 'Thanks Ken! This was very informative.', 'Thank you for sharing!!']"
-kX2b6TF_9k,"['I do not think the 3 point should be move and I think dunks and anything really close should be lowered to 1 point', 'I believe there should be a 4 point and 5 point shot, the 5 point would be half court and the 4 would be halfway between the 3 and 5', '26ft? You realize if this was the 4point line Steph Curry and Dame Lillard are going to murder the league. Steph is shooting 43.7 percent from 25-29 ft. He is shooting 45.3 percent from 30-35 ft. Dame is shooting 40% from 25-29 ft and 34% from 30-35 ft. Analytically shooting 25% from 4 is equivalant to shooting 50% from 2 point range. If Steph Curry was to shoot 43.7 percent from 4 point range that is equivalent to shooting 87% from 2 point range. If Dame Lillard is shooting 40% from 4 point range that is equivalent to shooting 80% from 2 point range. In context Shaq who was one of the most dominant players ever shot a field goal percentage of 58.2%. So unless you can get wide open dunks on almost every trip down the court dealing with a potential 40% 4 point shooter is not something this league is ready for.', ""#43: When I see this kind of video (Like the 2 or 3 points or shot) could be nice having more animation background because it's really interesting, the average person (who understands Basketball and no knowledge of DS) could be awed by a little more ... I think.\nAnyways, it's a great video. 🙌🏻\n#66daysofdata"", 'Technically speaking, shouldn’t the 3 point line ideally be around 5-10 feet from the rim due to the rapid organic drop in fg% from 60% to 40% you pointed out at 3:55? And then move the free throw line back to 25 feet, have all shooting fouls yield 2 free throws except and-1s which would still be 1 ft. This makes the ev for 2s, 3s, and non and-1 ft trips equal at roughly 1.2. (Given the average ft% now is about 75% at 15 feet, I’m assuming it would be about 60% at 25 feet)', 'Have you ever played around with any Fantasy basketball or fantasy football analysis/prediction?', ""What about adding a 2.5-point line a little bit closer to the basket than the current 3-point line (2 feet closer?), that would give a boost to the no-man's land and the now reluctantly taken and often frowned-upon mid-range jumper. And then moving the 3-point line a bit further away. I think this could eventually make the game more interesting. It only takes a bid getting used to 0.5 points; and if you are fouled while attempting a 2.5 point shot, the first time team gets 2 free-throws, next time this happens 3 free throws are rewarded. It might be worth a try. Haven't read that elsewhere as of yet."", 'nice to see some truly novel analysis outside of the millions of ""predicting handwritten digits from mnist"" videos', 'I thought for sure I could be the annoying guy that said you forgot about how the 4 pt shot helps the value of a 3 pt shot.  I was wrong!  great video as usual.  Love the way you break this stuff down and cover the shortfalls at the end.  I think there are quite  a few things the NBA should look into before this, most importantly scheduling.']"
3ysXGYjvbSU,"['You are 100 % Right.  I have myself have taken a break  after whole 3 years of continuous working without any long vacation. It really affected my physical and mental health.', ""#42: What a topic!\nIt's really lovely how you are not only interested in showing his DS point of view and knowledge, you also care about the importance to feel happy & find balance in life. 🙌🏻🙌🏻\nYou go beyond and that's great! #66daysofdata"", 'How beautiful it is to work long and hard and alone on a project but also be able to present it and explain it to others, AND add real value and impact to the user. \nThank you', ""One thing that helps with the sedentary part of the data science job (or any computer heavy job) is a treadmill desk. You don't need anything fancy: just a cheap treadmill, a shelf from a hardware store or an old bookcase, a couple of bungee cords, and voila: a home-made treadmill desk. 😁"", 'Yeah G! Hope you have a good trip. Also save some of that PTO for some Utah shred time! ;)', 'Well said Ken. Enjoy Hawaii!']"
akbU9KOo_Qc,"['This will always be my fav top', 'thanks for this video. I have started learning data science and sometimes i needed motivation for keep going.  I will come back here when I will get job in data science.', 'Hey Ken. I like the Excel spreadsheet you had up there for time management/tracking. Do you have a link to view it on Google sheets or something like that?', ""I want to become data scientist I don't know why I choosen it as my goal , dream . But I confirmed that I want to become data scientist . Now I'm in 12 th plz tell me the right path how can I make it unique ? \n\nI have just fair that what really I will become a data scientist ? 😟 Just depressed ☹️"", ""Isn't it a bit stressful having to fill such a giant spreadsheet after completing every task?"", ""Thank you so much for this. I've been losing motivation and dedication while on this journey. It's hard to continue at times."", 'Would you be willing to share your spreadsheet so that we can download it?', 'Thanks for motivation and valuable tips Ken, I was in great need of that. Thanks.', ""#41: I must say about the schedule, the day that I started to do it when I heard it from you in one of your videos, it's mindblowing how true and clear it is the time that I have vs. the time I think I have, thank you for that one, really!\nAnd about your track sheet, oh my! Now on I will call you my Mentor, I hope you don't mind, je je  🙌🏻\n#66daysofdata"", 'How is the motivation scorecard used? How do you ""motivate"" yourself to keep track of so many tasks / goals particularly without the task of tracking interfering with achieving the tasks / goals? Do you utilize any methods to capture the data at  the source of the activities (e.g.; fitness tracker)?']"
3BEtGaz70rQ,"['What this tells me is that shots made from the paint should be worth 1 pt.', 'Get rid of it all together I say!', ""It's obvious to many that the current 3pt line is not far enough from the rim but it's fascinating to see that there's data backing it up and to pinpoint to where the ideal distance is, super fascinating work! It's no wonder that more and more teams such as the Utah Jazz are trying to eliminate the mid-range 2's entirely and replace those with 3's instead, but it's also interesting to see players like CP3 does not shy away from the mid-range 2's in the clutch (and has the full freedom to do so) likely backed by their individual statistics that is way above the league average thus making it a worthwhile shot."", ""I was really anaware about the points system in basketball 🏀 it's really good analysis...\n\nOne thing is sure that players need to be focused on  from where they are throwing a basketball towards the hoop 😀 It makes the game challenging and may increase customer engagement..."", ""#40: Inspirational project video here!\nWhen I watched the graphs, and then the Steph Curry one, I thought about the sweet spot on finding insights from the best players to transfer that to coaches who train new talents. \nSomehow the data can lead to something. I'm positive about that!\n#66daysofdata"", 'Technically speaking, shouldn’t the 3 point line ideally be around 5-10 feet from the rim due to the rapid organic drop in fg% from 60% to 40% you pointed out at 1:59? And then move the free throw line back to 25 feet, have all shooting fouls yield 2 free throws except and-1s which would still be 1 ft. This makes the ev for 2s, 3s, and non and-1 ft trips equal at roughly 1.2. (Given the average ft% now is about 75% at 15 feet, I’m assuming it would be about 60% at 25 feet)', ""Most players are starting to shoot deeper threes anyway so I don't think moving the line back a foot and a half will do that much. I could be wrong tho."", 'As a basketball fan and a data science enthusiast I loved this video. I would be very interested to see how something  like that (moving the 3 point line back) would effect the way defensive schemes are designed and how it would change the game as a whole. I have also talked to people in the past about the idea of simply removing those corner threes and having the arc be 23.75 feet all the way to the sidelines. I think cutting out that corner 3 would have a huge effect on both offensive and defensive schemes.', ""Ken, the 3 point shot means that defenses can no longer help against offensive ball penetration because 3 point shooters have become so expert and are stationed too far away from the basket.  With the increase in dribbling ability along with an increase in athleticism to convert alley-oop dunks so easily, even the 2-0n-2 game has become impossible to stop.  Basketball's offensive/defensive balance has been totally ruined.  Defenses can neither take away the 3 point or 2 point game in today's NBA as the rules are currently set up.  When there was only a 2 point basket, defenses could help on ball penetration and know that a distance shot would not destroy their ability to compete in the game.  Moving the 3 point basket out further only exacerbates this problem by creating more space that a defense has to cover after positioning its resources to defend the 2 point game.  If the defense chooses to shut down the 3 point shooters by staying with them, then the defense is decimated with the 2 point game.\n\n\nThe NBA has a structural problem that data analytics cannot fix."", '#GoodTalk']"
RRXWJVX0fE8,"['Thanks for great advise.  I will start working on my projects in next month. One question : Would you choose Tableau or Power BI for Project Dashboard ?', 'I am thinking to become Data Scientist and good with maths. I am severely deaf and can cope  1 to 1 communication using lip reading and able to speak clearly. I am concern about my communication difficulties in meetings and undergo presentations but however in the UK unfortunately there are shortage of Sign Language Interpreter (SLI). It be good idea to set up meetings early something like 8.00 am or late after 5.00 pm because that when SLI are usually available. I like to know how often do regular Data Scientist need to attend meeting during the day, how long and is it everyday? I understand being a typical software engineer for example that the meeting are normally 1/2 an hour meeting per day.', '#39: Great advice here. \nBeing creative, network and have good communication with end-users is a big thing in Computer Science, BIG!!!\n#66daysofdata', ""hi this year I'm going to finish school and I have to chose a career so which career would u think which is better ? (IT, statist or business)\nthank u"", 'After long time. !!  \n Was waiting for your new video..', ""The 7th habit is using the whiteboard which doesn't have to be too big. Good stuff to do mind-mapping before getting into daily work. 😄""]"
k-gin1qfzi0,"['Thank you so much for sharing!', ""Needed to add nltk.download('stopwords')  to get it to run.    :-/"", '#38: Seriously,  following the order of the videos has brought me a lot of light in the process.\nWHAT A GREAT PROJECT HERE!!\nEasy to follow and understand, a lot of ideas came to my mind!! Thank you Ken!!!!!!\n#66daysofdata', ""Great job. I like seeing the project end-to-end. 😊\nI have avoided web scraping because I'm still unclear on when it's OK to do it and when it's not (and I'm the kind of person who avoids at all costs doing something that might get me in trouble. 😁) I've read quite a few robots.txt files and many of them specifically disallow crawlers other than the usual search engines, yet some people feel comfortable scraping those sites. \n\n\nDo you have any guidelines for deciding when it is OK to scrape and when it isn't?""]"
Zz_Mx1UPswI,"['I just found this gem! It is really cool to see you were at a 1000 subs at one point as well. It is also nice to see you have kept to your video topics. Well done Ken 💪 Going to watch the 10,000 subs video now... 😁', ""#37: 37 videos till this one!!! (I didn't see the interview one - Tim Bowling)\nI think this one boosts your ideas and your YouTube channel starts taking shape.\nHas been an inspiring and great journey watching your videos 🤓🙌🏻 #66daysofdata"", 'Thank you Ken', ""Hi Ken, thank you for creating the channel. i like all your videos, especially the fundamental ones as i can follow and utilize it to analyse other datasets from Kaggle and hopefully create my own projects as my package for Business Intelligence type of role interview. (as I'm an MBA student worked years in marketing.)"", 'I watched every video of this channel more than 3 times. Seriously!', 'Hi Ken,\nI am an Industrial Engineering graduate student with a keen interest in data and supply chain.\n\nCan you tell me something about how the scope will be like if I enter into the field of data as I am bit ambiguous in which area do I need to do research or project?', 'Hi Kan,\nCould you make a video tutorial on Feature engineering?. Not the basic fiillna(), one hot encoding etc. I mean some advanced feature engineering techniques(like X=x/y etc). It will be much helpful for people like me. Thanks and have a good day', ""Hey man, congratulations on the milestone!  I'm so proud of you. Can you make a data science 101 course ? that would be really helpful :)"", ""hey man! congrats on the milestone! I think main request would be projects start to finish. big or small doesn't matter. I just think there's plenty of theoretical content out there (books, videos, etc) but building helps to solidify learning! As a new ML student, that's what i'd love to see"", 'Congrats Ken!! Definitely deserve more!']"
3Mm1U1CbzNw,"['Hey Ken, \nThanks for the useful video, I am very interested in learning data science,  but I am not sure if I can pursue it because I have got like 0 knowledge about it , could you help? \nLove from India', 'Waaaay better than how my college has explained so many computer science fields!! THANK YOU!!!', 'i kinda find it cool, but too intense.\nI did a bachelors in law, then did a bachelors in business informatics. \nI did so much better in my informatics degree but the it was the most taxing and I would shut down and literally quit school a couple of days after projects and exams. I was quite a slow learner, despite my 3.7 gpa.\nIm just looking for a career that pays a lot where the skills required are not so broad.\nI feel like accounting could have done the trick.\nIm about to do an internship as a data analyst, im honestly still not sure about this path and I dont know many ppl as clueless as I am about their interests, after investing so much time in education. Any advice?', ""Hi Ken,\nI am an Computer Engineer and have a bachelor's degree on the same field. Furthermore, I am thinking of pursuing my further Studies in Data Science and I am currently working as a .NET developer(love to code). I found Math, Probability & Statistics interesting during my semesters over the years. So I think it would be good for me to practice with Data Science right? I'd like some of your feedbacks & btw awesome video :)"", 'sexy field accompanied by sexy hardwerk and sexy youtubers', 'Hey I got a question would you say that data analytics and data science are similar or way to opposite ?', ""#36: I am involved in CS long ago, and this new path of Data Science is really interesting.\nThe hardest question for me has become the opportunity to actually, get the job or the internship not being a recent graduate. Let's see if I can solve that question! \nBy the way, as always, great video! #66daysofdata"", 'Hi Ken, I am regularly watching your channel now and thanks for lots of great videos. I have recently declared double major on DS. And, my  current fear is that I have encountered lots of data scientists saying that ds requires solid understanding in math. I have already took Calc 1 and 2. However, it was a while ago, so i believe i need to restudy them. And, I still need to take a stats course and linear algebra. So, im currently wondering how strong of math do I need to know if I want to go into the field? Or, how in depth do i need to know of math? For ex, would I need just basic understanding of calculus, stats and linear algebra. Or, do I need to know them solidly by knowing good enough to take “honors” or “higher” courses in that I can implement them however I want and solve bunch of Olympiad level questions? \n\nAlso, would it be okay for me to learn math through online courses or books to acquire skills, or do I need to take courses from a college in order to show that I have taken courses? \n\n\nThank you as always and rly hope that you can give me some insights on these.', 'Hi Ken,am from India,  I have completed my engineering from electronics branch.but now am doing 6 month course on data science.how long will it  take  for a person to land as a data scientist', 'You have a good series of videos here... The best part is you are properly guiding us whether one should go ahead with it or not. This is self analysis which is very important and this is what I leaned through this video...']"
4yI3vVe0Jos,"[""Nice content, easy to understand and packed with useful details that I'm going to be able to put to work. Thank you so much for contributing your time in showing us all. Great stuff."", 'This is a good basis to show video. I learned step by step data cleansing method applied by KJ and created my Data Cleansing Framework via it. Thanks man! Awesome! From Faizal, Malaysia', 'Good tutorial Ken, very clear, thx a lot!', 'Appreciate you!', 'Got the first look of sklearn.preprocessing , After this video I will read documentation for all these MinMaxScaler, fit_transform, transform etc. Thanks for another knowledge filled video.', 'Thank you, Ken... This is a really good and interesting playlist. I am learning much about the various operations and commands through this playlist.', 'These longer coding videos are fire, thanks', '#35: Useful if you did your first projects on Data Cleaning, and want feedback on what you did vs. what is common to do. For me, some concepts click! Thanks Ken!!!! #66daysofdata', '15:49 - A simplier way to go would be: df.description.apply(lambda x: str(x).lower() )', 'Hi Ken, great content as usual! Thank you so much it helps me  a lot!']"
pWVQ0vN5uig,"['A few things I omitted are Hackathons and Kaggle competitions. These are both great ways to earn experience as well!', 'Great video Ken! I think working on open source projects can be a really good idea too to gain experience.', 'Thank you!', 'Hey ken all your video are very helpful for beginner data S like me. You have the correct words in place to motivate people. I live in Canada and I want you to suggest to me what kind of free service, data Scientist can propose to a small business. \nThank', 'I am definitely going with that charity data analysis thing. Here in India most of the NGOs collect data but that data seems to be of no use as there will be no analysis by them.  I would like to get my hands of that data and help them to improve their social welfare services. Thanks for the great idea Ken.', ""#34: I didn't know about the freelancing place (Upwork), I take a look, and seems interesting.\nAbout the non-profits what do you recommend is a good way to find them?\nGreat video, as always!! #66daysofdata"", 'Thanks for sharing..... Working for free at the initial level is the best way to prove our work...', 'Helpful', 'I see real value and useful tips in all your videos. You go straight to the point and come across as a credible person. I wish you more success and happiness. Thank you!', 'sir are data structure and algorithm asked in data science jobs?']"
a-Syoa9mPhM,"['#33: As always, great video and consistent idea on how to work on a great project.\n""Solve problems that add purpose to your project"" that\'s a great one 🙌🏻\nAnd, the sound of the sirens alarmed me 😂😂😂😂😂😂🚓🚓🚓🚓... the YouTube police!\n#66daysofdata', 'Thank you so much for this very informative video. \nWe need to think out of the box 📦 \nThanks again.', 'You are a beast', 'Your videos are full of sense, really appreciate it.', 'Thank you for your videos! Super helpful and realistic, no artificial stuff. Love it!', 'hello Ken']"
yukdXV9LR48,"['Thanks for watching everyone! I would love to hear about the projects you are working on in the comments section below!', '1.5 years ago I was just starting my sophomore year of undergrad, and I didn’t even understand half of what you said here lol. Now I’m at the end of my junior year and I feel like I could have a good conversation about this stuff. Feels good to grow!', ""As a beginner, I'm extremely thankful for you. Your videos are super informative."", 'Hey man, Great page! \nI graduated with a degree in actuarial science.\nWhile I was fortunate to learn the rigorous of Linear Modeling, coding and finance in general, It did not prepare me with the skills to market my skills to employers.I think your doing great work here. Thank you!', 'I work at a market research firm as an analytics client manager. I create many deliverables from our proprietary research/data, but I don’t know if I can share those publicly given NDAs. I’m not looking to leave at the moment, but for the future, do you have any thoughts on how to showcase my work? I guess I could maybe scrub the data, but I’m not sure how effective the story would come across at that point.', ""It's pretty helpful for me, thank you very much."", 'Hello everyone, Im a 4th year student and still dont have idea what project to do for my thesis. Anyone here have suggestions on timely projects i should do', '11:39 ""Flask Wrapper"" - had to re-watch it a few times to pick up what he said there. Hope this helps others. (Flask is a Python web application framework).', 'Thanks for the information. Can you please make a video on feature engineering. How to convert raw data to meaningful data.', 'so long videos...']"
XWetgrNas-k,"['Thank you sir ⚡', 'how often do you write your models from scratch instead of using library imports?', 'Nice Simple Beginning without the fancy graphics and music :-)', 'Quick question : what tech or languages do I need to learn to be a data scientist?', 'Thank you ken', 'Hey Ken, nice video! I have a quick question, do you happen to work alot with data structures (Ex. linked list, pointers, trees) within the data science field? I struggled alot to understand these concepts and it was especially hard since everything was online :(', 'The best data science youtuber. I am glad to find your channel', ""I'm not sure if you would respond to this but in Australia you can do a double bachelor's degree: mathematics and data science. Do you think the mathematics is worth it."", ""I am a web developer with 2 year work experience in korea. I plan to move to us after getting married with my boyfriend(us citizen) and work as a data scientist. Im worried with my english. My english might be ok to handle daily bussiness/situations . I first thought that technical skills might be the most crucial to data scientists. But I recently got to know that consulting is a part of data scientists' work. To me, consulting is considered as an area which requires high level english skills. How important enlgish skills do you think to data scientists?!"", 'hi. I had a question. is there are something different data science and data scientist or are they same']"
yIJrCFXs0rU,"['Watched it again. totally worth the second view.', ""Video is great , but I have one issue with it.  from time stamp 28:00 what you were typing was not visible. Also the font is a bit small for YouTube video resolution. However I saw the whole video because can't afford to miss any information from your videos. ; )"", '#30: Holly Macaroni!!!!!!\nTo understand the beauty of this video, I had to struggle on my first projects, a lot of good tips in one single video. \nA must-see for new Data Scientists! #66daysofdata', 'Where i can get this version of the csv ? Tks in advance', 'Great content Ken, it\'s been a while since I was all over YouTube looking...but Ken, would you check the pivot_table, cause the ""aggfunc = mean"" and the ""aggfunc=count"" give the same result, they\'re both MEAN...I\'m on Jupyter', ""Hi Ken, why don't you use R Studio as your IDE? It does support Python.."", 'Why is it inclusive for .loc but exclusive for .iloc for the end of the range? I got confused for a while there thinking that I missed something lol.. really great content Ken! I just started getting into data science and your videos helped me a lot, thanks a lot man', 'Great lecture, easy to understand and gain a lot of skills in the vedio. Thanks', 'These fundamental type of videos you make are such a huge help. Thank you for sharing your knowledge!', 'Hey Ken!\n\nGreat effort on making clear the data science fundamentals which would help them doing projects for jobs / internships.\n\nHope to connect with you via LinkedIn as I sent you a connection request.']"
